name,title,date,review_text
Sini Vie Villa,relax at sini vie villa,10/01/2021,"menikmati liburan kali ini di sini vie villa , stay di villa ini selama tiga hari dua malam , villa ini di lengkapi dengan fasilitas yang sangat mewah , ada jacuzzy , netflix , alexa , smart room villa , pengalaman yang sangat puar biasa selama saya dan pasangan saya stay di bali , good service from Gede , best villa at seminyak"
Sini Vie Villa,Good place in Sini Vie Villa,10/01/2021,"Its a good place to stay in Seminyak, Bali. and good choices if u wanna feels comfortable and relax. and Thank you for all staffs for the great services. the room so clean with completed equipment. EXCELLENT!"
Sini Vie Villa,liburan with friends,10/01/2021,"villa nya worth it banget untuk yang mau liburan ke bali . fasilitasnya lebgkap banget ada gym, private jacuzzi dan ada private poolnya besar . akses jalannya juga dekat kalau mau bepergian . staffnya baik semua kak risma di FO dan hk teamnya"
Sini Vie Villa,enjoy staycation,10/01/2021,seneng bisa stay disni pool nya besar banget puas buat renangnya tempatnya nyaman dan instagramable banget dan pelayanannya juga oke klo ke bali pasti balik kesini lg thnkyou all staff dan jayanti sudah service dengan baik
Sini Vie Villa,Happy honeymoon,10/01/2021,"Rekomendasi Villa di sini vie seneng bgt bsa stay disini pelayanannya oke banget , nyaman tempatnya strategis dan bagus buat fto , pasti bakal balik lg kami, terimakasih all staf dan jaya tidak sudah membantu selama stay Love you all guys"
Sini Vie Villa,Villa Seminyak,10/01/2021,"Kondisi Villa bersih, seluruh staf ramah, sangat membantu ketika check-in & checkout… Wajib coba nginap disini klo ke Bali… Sangat cocok utk pengantin baru yg mau honey moon 😁 Kalo mau request floating breakfast atau ada occasion juga bisa ksh tau aja.. nnti disiapkan semuanya.. nanti kalo ke Bali pasti balik lagi kesini 👍🏻👍🏻👍🏻"
Sini Vie Villa,Honeymoon trip,10/01/2021,"My trip is very nice, the villa so clean and comfy. Pool is big enought for 2 people. The staff is so nice, friendly and handy. They provide lots of information and good with their service. Will come back for sure."
Sini Vie Villa,Staycation day,10/01/2021,Liburan yang luar biasa di Bali. Dan Saya coba stay di sini vie villa seminyak itu villa nya bagus banget fan harganya worth it banget sih dengan fasilitas yang di suguhkan. Kak risma Dan staff hk jugs Ramah sekali
Sini Vie Villa,liburan singkat di bali,10/01/2021,"sini vie villa seminyak tempatnya sangat nyaman , bersih dan fasilitasnya lengkap ada gym dan provide private jacuzzi beserta memiliki pool yang besar . staff nya juga ramah risma dan ayu . next balik lagiiii"
Sini Vie Villa,staycation di sini vie villa,10/01/2021,"recomendes stay banget stay disni vie villa villa bagus tempatnya bersih dan nyaman akses kmna2 juga deket gak jauh , terus poolnya besar , ada jacuzzi dan neflix jga next psti akan balik ksni lg dan terimakasih all staff dan jayanti sudah membantu selama stay"
Sini Vie Villa,Good service,10/01/2021,"Dari awal saya dan pasangan saya Stay di sini vie Villa , pelayanan yang di berikan sangat maksimal sekali , dari segi pasilintas sangat mendukung sekali , The best service from Mr. Gede dan di SUPPORT with all staf sini vie . Ini pengalaman yang sangat luar biasa selama saya liburan di Bali . See you sini vie villa"
Sini Vie Villa,Staycation with love,10/01/2021,"Recomended stay banget di sini enjoy dan bakal balik lagi next klo ke bali fasilitas lengkap pelayanan bagus dan ramah , ada jacuzzi dan ada netflix juga , kmna2 jugaa deket deh pkonya terimakasih all staff dan jayanti sudah membantu selama stay good job"
Sini Vie Villa,Birthday staycation,10/01/2021,"Had an amazing one night in here, really really love the ambience and also the service! Super cozy, homy and clean! Would love to come here again soon and bring my family as well! Thankyou to mba Jayanti for assisting us from the beginning and making it easier for our stay! ♥️"
Sini Vie Villa,Liburan di seminyak,10/01/2021,"Ini sangat memuaskan , saya dan pasangan saya stay di villa ini , yaitu sini vie villa selama tiga hari dua malam , lokasi villa ini mudah di cari , nuansa villanya sangat best sekali , serasa di alam terbuka , pelayanan dari semua staff sangat di utamakan , Ibuk devi selaku staff Fo sangat membantu selama saya stay di villa ini . Sukses sini vie villa"
Sini Vie Villa,lovely villa,10/01/2021,"the place is very nice and clean, the pool is the perfect size, will come back for another holiday 🥰 the price for the minibar drinks are very affordable compared to other villas/hotels. the staffs are very friendly and helpful"
Sini Vie Villa,Nice stay on sini vie,10/01/2021,"Berlibur di Bali saya coba stay di sini Vie villa Seminyak . Harganya sesuai sama apa yang kita dapat di villa nya sangat worth it banget . Staff nya juga ramah kak Risma . Selain itu fasilitasnya lengkap ada gym,jacuzzi dan private pool"
Sini Vie Villa,Enjoy in bali,10/01/2021,"Awalnya sih masih ragu untuk memilih stay di villa ini , setelah di coba wahhh ini sangat luar biasa , saya dan pasangan saya sangat menyukai ini , kemana-mana serba dekat , akses sangat mendukung , area parkir sangat luas sekali , dari service guest sangat di utamakan , sukses sini vie villa thank you Mr. Gede yang sudah selalu memberikan pelayanan yang best buat saya ."
Sini Vie Villa,great villa,10/01/2021,"liburan di sini vie villa seminyak sang at menyenangkan bangettt . banyak fasilitasnya juga ada gym, jacuzzi dan pool yang besar . staff nya sang at membantu kak risma dan ayu di fo dan yang lain juga baik staff nya"
Sini Vie Villa,nice holiday,10/01/2021,stay in sini vie villa seminya 3D2N it was very amazing experience . and the villa also private jacuzzi and private pool . and the villa the location near the main road . the staff very kind Risma di FO and all staff
Sini Vie Villa,Mengulang keromantisan di sini vie villa,10/01/2021,"Saya dan pasangan saya memilih tempat liburan kali ini di area seminyak , dan tempat yang saya pilih yaitu sini vie villa , salah satu property dari ini vie hospitality , ini sangat luar biasa , sangat berkesan sekali , pelayanan dan kebersihan sangat di utamakan sekali , best service from all staff with jayanti"
Sini Vie Villa,Liburan yang sangat memuaskan,10/01/2021,"Stay di sini vie villa sangat puas sekali, dari segi pelayanan, clean villa, fasilitas villa, ini sangat best sekali, next time akan stay kembali, thank you sini vie villa dan wao service dari bapak gede. Best villa in bali"
Sini Vie Villa,Great place for honeymoon,10/01/2021,"Know the place from our good friend. Warm welcome from the front office staff Place is clean, pool is clean, jacuzzi is very nice. Big big flat screen TV with netflix. They have alexa in room 😃😃 Many many thanks for the service, especially from Jayanti. Really recommended for honeymoon. Will be back for staycation"
Sini Vie Villa,staycation enjoy,10/01/2021,seneng banget bsa stay di sini vie villa dan tempatnya oke banget bagus buat fotoan hehe bagi yg suka fto fasilitas lengkap ada jacuzzi dan alexa dan netflixnya pasti akan balik lagi stay dsini terimakasih all staf dan jayanti
Sini Vie Villa,Trip Honeymoon Bali,10/01/2021,"Property Group Ini Vie Hospitality memang gak pernah mengecewakan, saya dan pasangan dilayani dengan baik, lokasi villa strategis, dan villanya nyaman… Terima kasih juga khususnya buat mbak jayanti yg sudah menerima dan melayani kami dengan baik selama disini.. Salam, Adit & Wuri"
Sini Vie Villa,Staycation di sini vie villa,10/01/2021,"Recomended stay di sini enjoy banget tempatnya bersih dan nyaman banget fasilitasnya lengkap , ada jacuzzi dan alexa yg mau santai bisa nntn netflix jugaa , ukuran poolnya besar banget bentuknya juga unik beda dari yg lain next pasti akan balik lagi terimakasih all staff dan jayanti sudah membantu selama stay"
Sini Vie Villa,Berlibur di bali,10/01/2021,Liburan tiga hari dua malam di sini vie villa . Akses jalan sangat mudah kemana mana . Villa nya besar dan ada private jacuzzi beserta pool yang besar juga . Staff dan pelayanan juga ramah Risma di fo dan staff yg lain juga . Love bangetttt
Sini Vie Villa,honeymooner,10/01/2021,liburan yang sangat menyenangkan di sini vie villa seminyak . banyak spot foto juga dan area villa bersih . kamarnya ada provate jacuzzi dan pool nya juga besar . risma di fo juga ramah dan hendra di hk . next balik lagi deh
Sini Vie Villa,work from bali,10/01/2021,"keren bgt view dari villa nya, dan villa ini berkonsep smart villa serta pelayanan nya bagus . selain itu untuk akses ke mana mana nya juga dekat . dan harganya itu sangat worth it banget sihhhhh. thanks kak risma di FO"
Sini Vie Villa,Staycation menyenangkan,10/01/2021,"Recomended stay bgt buat honeymoon villa , konsep nya pas , tempatnya nyaman dan instagramable banget , next pasti akan balik lagi , spot fotonya okeoke dan fasilitasnya lengkap mau berendem air panas jga bsa di jacuzzinya dan mau nntn sudah ada netflix jga lemgkap bgt deh pkonya terimakasih all staff"
Sini Vie Villa,honeymoon,10/01/2021,"recommended villa di seminyak area, please try this one kalau klian liburan ke bali. nyaman bangettt, poolnya luas, ada private jaccuzi nya juga. all staff very kindly and helpful. akan balik lagi ke sini next holidayyy!❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
Sini Vie Villa,Liburan keluarga,10/01/2021,Liburan yang sangat menyenangkan di sini vie villa . Bersama keluarga dan anak anak sangat nyaman villa nya . Pool nya besar dan ada private jacuzzi . Akses jalan juga dekat kalau mau bepergian . Sangat rekomen
Sini Vie Villa,Liburan di bali,10/01/2021,Sini Villa Seminyak Villa yang sangat nyaman dan bersih . Villa nya juga letaknya strategis dekan jalan utama . Jadi kalau mau bepergian dekat kemana mana . Staff nya juga sangat membantu ada kak Risma di FO dan Toby di HK
Sini Vie Villa,staycation in seminyak,10/01/2021,staycation di sini vie villa seminyak bersama pasangan sangat menyenangkan .tempatnya memiliki banyak spot foto dan kamarnya juga tersedia private jacuzzi beserta netflix . sangat rekomen banget pokoknyaaaaa. makasi kak risma di FO
Sini Vie Villa,Staycation with love,10/01/2021,"Recomended banget stay dsini seneng villanya nyaman dan keliatan masih baru gtu , next stay pasti akan balik ksni lagi dan fasilitas lengkap ada jacuzzi alexa netflix jga terimakasih all staff dan jayanti sudah membantu"
Sini Vie Villa,Liburan bersama teman,10/01/2021,"Liburan fi sini vie villa seminyak sangat nyaman dan adri banget villa nya pjnya konsep tropis gitu banyak tanamannya. Dan kamarnya lengkap dengan jacuxzi beserta netflix . Staff disana juga sangat membantu ada mba risma ,ayu di Fo"
